num,Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
6101,hindmovie.cc,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2035,thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
9349,frysconstucttehe.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
1841,onedio.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
9561,kuru.blob.core.windows.net,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
5468,currosat.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,1
2044,fanpage.gr,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
5254,y-r.top,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
9560,gcspolk.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
7317,premiumevents.ge,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,1,1
2863,techcrunch.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
4939,dantri.com.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
5763,kurskin.be,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0,1
5663,2933517.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
7841,axersrl.it,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
9944,plataformaeducativa.se.jalisco.gob.mx,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
2421,torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
2227,steamcommunity.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
6228,columbiaps-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,1,0,0,1,0,1
449,allegro.pl,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
7294,steamcommunnitty.tk,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
4401,mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
1787,interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
9593,tharschoolosian.org,0,0,1,4,0,0,0,0,0,0,0,1,1,0,1,0,1
9031,wriot-alternate.app.link,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
1762,thenextweb.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
9926,itsssl.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
8259,rege.opriessnig.at,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
1752,fishki.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
9201,longislandtopten.buzz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
58,getpocket.com,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0
3798,olx.in,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,0
2228,distractify.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0
2334,thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
6505,marmaladedigital.in,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1
5418,b.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1
9320,livenmitac-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
3432,pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2711,moviepilot.com,0,0,1,5,0,0,1,0,0,1,1,1,1,1,1,1,0
1535,extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
7495,spectometre.newimagefitness.net,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
7161,ecusltd-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
4598,torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
4106,interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
6911,iwalkrunrace.com,0,1,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
336,torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
4741,interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
2633,hubpages.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
5294,verizon-wirelesscustomerservice.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
129,akhbarelyom.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
6481,windowinstallationtoronto.ca,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
806,interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
3335,myspace.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
2991,motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
8476,infopublishersassociation.com,0,0,1,8,0,0,0,0,0,1,0,1,1,0,1,0,1
4494,katproxy.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1776,zozo.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
6417,vizagsource.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1
6308,pornseks.zyns.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
1250,allegro.pl,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0
3202,nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
409,ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,0
1515,stackoverflow.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
1445,udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
9669,therockacc.org,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
5919,satkom.id,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
1669,metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
730,ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
756,ecnavi.jp,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
8779,8s8cyak8emzp3qvvwmgx5qnqjjr17xltp4haci3m.s3.ap-northeast-2.amazonaws.com,0,0,1,3,0,0,0,1,0,1,1,1,0,0,1,0,1
842,babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
7774,class.britishonline.co,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,1
5868,foxlap.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
5474,imagephoto-video.com,0,0,1,5,0,0,0,1,0,1,1,1,0,0,1,0,1
6912,beneiximet.com,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7143,secure.runescape.com-en.ru,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
8481,atefnet.com,0,0,1,4,0,0,1,0,0,1,0,0,0,0,1,0,1
9009,southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
8301,sofe-firma.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
668,babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
9783,paypal.b2pay.top,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
947,extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
2972,buzzfil.net,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0
7758,davinci-studia.ru,0,1,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1
8324,reallymixedmedia.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
6796,faktor.rs,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,1
7678,mail2.mclink.it,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1
5317,electroopticalcomp.com,0,0,1,8,0,0,0,0,0,1,0,0,0,0,1,0,1
6237,solcold.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2999,prezi.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
95,plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
4759,9gag.tv,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
5531,pdfgusdf.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
278,techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
4766,katproxy.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3913,kickass.to,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
1925,olx.co.id,0,0,1,7,0,0,1,0,0,1,0,0,0,0,1,1,0
5679,mdhsz.mentriqq.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
1569,askubuntu.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
4552,variety.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
3344,wordpress.org,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
4576,elcomercio.pe,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
3106,emgn.com,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,0
407,extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
7850,acc-recovery-support-live.my.id,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,1
6136,lonjastec.es,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
7097,video18.dns04.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
4331,babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
1329,yourlust.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
4322,plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
6474,advonationusa.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
7576,streck.com.br,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,1
7448,ballroad.com,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,1
4478,thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
8244,hmrc.refund-apply.uk,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
1232,himado.in,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6561,prosxsiuser.myfreesites.net,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1314,buzzfil.net,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0
7668,bootnbonnet.org,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
7605,186.75.130.46,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1
6173,outlook-renew.dns.army,0,0,0,2,0,0,0,1,1,0,1,1,0,0,1,0,1
6975,cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
5894,sgozq-alternate.app.link,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
2057,kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
8241,egyphar.net,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1
7370,satkom.id,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
4854,motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
3417,twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
3873,hollywoodlife.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
4011,yourlust.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
3682,elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
3658,sourceforge.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
2351,correios.com.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
4290,emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
9027,liderfmtocos.website.radio.br,0,0,1,7,0,0,0,0,0,0,1,1,1,0,1,0,1
219,babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
494,nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
1781,kickass.to,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
4065,superuser.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
4873,gov.uk,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
6025,firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
3657,babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
3674,censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
9519,omdream.com.br,0,1,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
7028,storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
8500,doapositioning.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
419,allrecipes.com,0,0,1,4,0,0,0,0,0,1,1,1,0,1,1,0,0
1595,mashable.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
3912,hubpages.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
3854,nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
9766,patio.com.br,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
3583,allrecipes.com,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,1,0
3373,twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
2525,motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
1566,distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
8874,bankofamerica.name,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
6773,verifedby3.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
9365,storage.googleapis.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
2009,slashdot.org,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
7105,pinnerx.com,0,0,1,2,0,0,1,0,0,0,0,1,0,0,1,0,1
3050,qz.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
7176,electricitypak.com,0,0,0,5,0,0,0,0,0,0,1,1,0,0,1,0,1
6798,ramrokaam.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
7796,storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
7300,betasus5.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
8242,cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
3877,getpocket.com,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0
2455,kienthuc.net.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
7277,therockacc.org,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
9591,bit.ly,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1
3851,diply.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0
6981,osun.cz,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
654,thenextweb.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
9038,naofiquedeforadessamega.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
6511,puntaarenas.cl,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,1,1
9480,kidms.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1
4529,bleacherreport.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,0
6682,recover-paypal.com,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1
9182,idioblastic-engine.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
1724,olx.ua,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
9769,bluemarble.cloud,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
9165,inter-acao-com-voce.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
7561,jiibli.muhamedkhalid.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
9226,thesamjain.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
5226,travelingwithdee.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
4002,akhbarelyom.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
3068,allegro.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
7129,meliansoftware.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
9640,lycroproducts-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,1,0,0,1,0,1
657,olx.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
4512,medium.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
3105,gtbank.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
3773,venturebeat.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,0
2726,correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
1662,eksisozluk.com,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0
9601,candlesgarden.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
2530,distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
3230,mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
8545,paypal-helps-seller-ebay.gitlab.io,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1
5167,ltaucard.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
5619,artsandculturemag.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
3501,correios.com.br,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
6430,jeremyfullserviceinc.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
7138,lecoindumedecin.poleinternet.com,0,0,1,5,0,0,1,0,0,1,0,0,0,0,1,0,1
5342,locksmail.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
3794,seasonvar.ru,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4495,twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
1215,babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
4577,techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
4056,indianexpress.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
1450,kickass.to,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
6933,dota2-starts.fun,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
3614,variety.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
651,indianexpress.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
8501,cupkaju.wz.sk,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
3311,twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
3933,mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
7403,christinacreates.com,0,0,1,8,0,0,0,0,0,1,0,1,0,0,1,0,1
9800,news-ontime.com,0,0,1,3,0,0,0,1,0,0,1,1,0,0,1,0,1
8620,wausaueats.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
8598,didierpajot.com,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1
343,correios.com.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
9677,meduchet.com,0,0,1,7,0,0,1,0,1,0,1,1,1,0,1,0,1
1839,serverfault.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0
6646,original.clienteonline.digital,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
3055,plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
5674,35.239.229.191,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
1378,correios.com.br,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
9688,goeft.co.za,0,0,0,3,0,0,1,0,0,0,1,1,0,0,1,0,1
1218,b9dm.com,0,0,1,18,0,0,0,0,0,1,1,1,0,0,1,0,0
3879,xvideo-jp.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0
7279,mace-paris.com,0,0,1,7,0,0,0,1,0,1,0,1,0,0,1,0,1
4879,katproxy.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4830,genius.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
1922,twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
4541,mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
2497,torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
9666,composito.com.br,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1
830,espn.go.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
5168,bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
6531,bit.ly,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1
7902,usup.strametyapi.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
9357,frsthorizon.com-ahix.937101.tspca.org,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
839,olx.pl,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
6865,carexpert.ee,0,1,1,3,0,0,0,0,0,0,1,1,0,0,1,0,1
2808,rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
2775,maybank2u.com.my,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
2344,kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
6813,ghmehsana.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
3183,ck101.com,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0
2078,clien.net,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
5057,sites.google.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
8339,planwise.co.za,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,1
2630,kakaku.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
4691,tune.pk,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
7942,umij.org,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
5376,hm-onlineapplication.ga,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
7917,ww17.login-appleid.apple.com.alert-wode.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
2329,maybank2u.com.my,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
611,getpocket.com,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0
898,kakaku.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
5278,jjj.snprobbx.pbz.r.de.a2ip.ru,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
456,mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
8152,rebeccaboubli.com.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
1888,nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
3480,techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
3516,putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
5467,stolizaparketa.ru,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
1197,depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
4711,rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
3752,stackoverflow.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
2541,comicbook.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
9338,jesamondo.com,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
6868,secure.informations.ninjamarketingman.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
9237,vk.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
2024,buzzfil.net,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0
9729,joinngrubwa.itsaol.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1736,sourceforge.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
6010,dofus.page,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
1650,xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
9531,alwalaatours.com,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1
3002,motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
9454,security.paypal.com.userid.874585.compraycambia.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
7549,promerica-plataforma-appvirtual.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
3925,nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
7785,ecodrink.vn,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
2145,tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
3439,thechive.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
7104,bethesdaalur.org,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,1
2380,metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
1972,bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
3978,emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
2783,hubpages.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
1710,olx.co.id,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0
6175,dpfoidspoifopdsifpoi.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
8589,davidwinogrondspacetet.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,1
9562,services.runescape.com-rss.me,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
3310,alfalfalfa.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
6398,gawvs.in,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
7340,plasticmonkey.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
8508,forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
9917,abreyalamz.cloudaccess.host,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
